periodo,so_nombre,so_tipo,item_tipo,preg_numero,preg_item,preg_subitem,respuesta,respuesta_limpia,denominador,prom_subitem,prom_item,cant_items,pond_componente,pond_indice
2° Trimestre 2024 (Abril - Junio),Administración Nacional de Laboratorios e Institutos de Salud Dr. Carlos G. Malbrán,Organismos Descentralizados,TP,20,c,NA,NA,NA,NA,NA,NA,6,0.5,0.05
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,1,a,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,1,b,NA,Actualizado,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,1,c,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,2,a,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,2,b,NA,Actualizado,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,2,c,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,3,i,a,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,3,i,b,Actualizado,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,3,i,c,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,3,ii,a,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,3,ii,b,Actualizado,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,3,ii,c,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,4,i,a,Si,1,1,0.5,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,4,i,b,Actualizado,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,4,i,c,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,4,ii,a,No,0,1,0.5,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,4,ii,b,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,4,ii,c,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,5,a,NA,Parcialmente,0.5,1,0.5,0.5,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,5,b,NA,Valor nulo,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,5,c,NA,Parcialmente,0.5,1,0.5,0.5,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,6,a,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,6,b,NA,Actualizado,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,6,c,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,7,a,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,7,b,NA,Actualizado,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,7,c,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,8,a,NA,Si,1,1,0.8333333333333334,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,8,b,NA,Parcialmente,0.5,1,0.8333333333333334,0.5,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,8,c,NA,Si,1,1,0.8333333333333334,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,9,a,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,9,b,NA,Actualizado,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,9,c,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,10,i,a,Parcialmente,0.5,1,0.25,0.6666666666666666,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,10,i,b,Parcialmente,0.5,1,0.5,0.6666666666666666,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,10,i,c,Si,1,1,1,0.6666666666666666,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,10,ii,a,No,0,1,0.25,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,10,ii,b,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,10,ii,c,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,11,a,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,11,b,NA,Actualizado,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,11,c,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,12,a,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,12,b,NA,Actualizado,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,12,c,NA,Si,1,1,1,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,13,a,NA,No corresponde,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,13,b,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TA,13,c,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,14,a,NA,No,0,1,0,0,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,14,b,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,14,c,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,15,a,NA,No,0,1,0,0,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,15,b,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,15,c,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,16,a,NA,No,0,1,0,0,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,16,b,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,16,c,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,17,a,NA,No,0,1,0,0,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,17,b,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,17,c,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,18,a,NA,No,0,1,0,0,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,18,b,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,18,c,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,19,a,NA,No,0,1,0,0,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,19,b,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,19,c,NA,NA,NA,NA,NA,NA,6,0.08333333333333333,0.008333333333333333
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,20,a,NA,Si,1,1,0.6666666666666666,1,6,0.5,0.05
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,20,b,NA,Actualizado,1,1,0.6666666666666666,1,6,0.5,0.05
2° Trimestre 2024 (Abril - Junio),Administración de Parques Nacionales,Organismos Descentralizados,TP,20,c,NA,No,0,1,0.6666666666666666,0,6,0.5,0.05
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,1,a,NA,Si,1,1,0.6666666666666666,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,1,b,NA,Actualizado,1,1,0.6666666666666666,1,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,1,c,NA,No,0,1,0.6666666666666666,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,2,a,NA,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,2,b,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,2,c,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,3,i,a,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,3,i,b,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,3,i,c,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,3,ii,a,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,3,ii,b,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,3,ii,c,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,4,i,a,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,4,i,b,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,4,i,c,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,4,ii,a,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,4,ii,b,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,4,ii,c,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,5,a,NA,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,5,b,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,5,c,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,6,a,NA,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,6,b,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,6,c,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,7,a,NA,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,7,b,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,7,c,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,8,a,NA,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,8,b,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,8,c,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,9,a,NA,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,9,b,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,9,c,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,10,i,a,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,10,i,b,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,10,i,c,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,10,ii,a,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,10,ii,b,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,10,ii,c,NA,NA,NA,NA,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,11,a,NA,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,11,b,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,11,c,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,12,a,NA,No,0,1,0,0,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,12,b,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,12,c,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,13,a,NA,No corresponde,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,13,b,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
2° Trimestre 2024 (Abril - Junio),Agencia Federal de Inteligencia,Organismos Descentralizados,TA,13,c,NA,NA,NA,NA,NA,NA,12,0.08333333333333333,0.075
